Optimal,110.15714285714284,539770.0,78,
Optimal,99.07142857142854,485450.0,70,
Optimal,114.32857142857146,560210.0,77,
Optimal,103.84285714285714,508830.0,73,
Optimal,110.14285714285714,539700.0,78,
Optimal,103.6571428571428,507920.0,73,
Optimal,103.68571428571424,508060.0,73,
Optimal,117.05714285714285,573580.0,82,
Optimal,99.8,489020.0,71,
Optimal,99.82857142857144,489160.0,71,
Optimal,115.17142857142855,564340.0,80,
Optimal,99.6,488040.0,70,
Optimal,99.04285714285713,485310.0,69,
Optimal,119.14285714285712,583800.0,84,
Optimal,102.05714285714284,500080.0,72,
Optimal,143.81428571428575,704690.0,100,
Optimal,141.4,692860.0,98,
Optimal,137.9,675710.0,95,
Optimal,146.37142857142857,717220.0,104,
Optimal,132.1142857142857,647360.0,93,
Optimal,139.57142857142858,683900.0,98,
Optimal,145.22857142857146,711620.0,102,
Optimal,143.51428571428573,703220.0,101,
Optimal,142.44285714285712,697970.0,101,
Optimal,134.8571428571429,660800.0,95,
Optimal,148.61428571428567,728210.0,103,
Optimal,147.67142857142858,723590.0,102,
Optimal,138.04285714285706,676410.0,97,
Optimal,142.94285714285712,700420.0,101,
Optimal,135.34285714285716,663180.0,95,
Optimal,138.44285714285715,678370.0,98,
Optimal,130.44285714285715,639170.0,91,
Optimal,147.71428571428572,723800.0,103,
Optimal,144.54285714285714,708260.0,100,
Optimal,132.77142857142854,650580.0,92,
Optimal,134.85714285714278,660800.0,97,
Optimal,136.44285714285715,668570.0,95,
Optimal,140.5142857142857,688520.0,99,
Optimal,140.20000000000002,686980.0,98,
Optimal,132.6857142857143,650160.0,94,
Infeasible,180.00000009285725,2097669.99935,198,
Infeasible,179.99999998,1981730.0001400001,194,
Infeasible,180.0000000957142,2125549.99933,199,
Infeasible,179.9999998214286,2100050.0012499997,198,
Infeasible,180.00000012,2066729.99916,194,
Infeasible,180.0000000457143,2040549.99968,192,
Infeasible,180.00000009142857,2106169.99936,199,
Infeasible,180.00000008571416,2171279.9994,200,
Infeasible,180.00000017142852,2112629.9988,199,
Infeasible,180.00000009857143,2084579.9993099999,194,
Infeasible,179.9999998000001,2086280.0014,196,
Infeasible,180.00000018428568,2193719.99871,199,
Infeasible,179.99999992000005,2161250.00056,201,
Infeasible,180.00000014000005,2021169.99902,192,
Infeasible,180.00000015428577,2178929.99892,202,
Infeasible,180.0000001485715,2208849.99896,204,
Infeasible,180.00000019,2173489.99867,202,
Infeasible,180.00000004999995,2050239.9996500001,196,
Infeasible,179.99999984285714,2230100.0011,206,
Infeasible,179.99999978857144,1999240.00148,191,
Infeasible,180.00000003714283,2134899.99974,200,
Infeasible,179.9999999085715,2098180.00064,198,
Infeasible,180.00000012571434,2106169.99912,197,
Infeasible,180.0000001142858,2093079.9992,198,
Infeasible,180.00000018714277,2178249.99869,203,
Infeasible,179.99999851428578,2900750.0104,247,
Infeasible,179.9999996142854,3066840.0027,250,
Infeasible,179.99999911428569,3027740.0062,252,
Infeasible,179.9999995714286,2879160.003,244,
Infeasible,180.00000028571426,2948349.9980000006,249,
Infeasible,179.9999990857143,2938660.0064000003,248,
Infeasible,179.99999940000006,2892930.0042000003,245,
Infeasible,180.00000000000003,3084690.0,255,
Infeasible,180.00000157142867,3002409.989,251,
Infeasible,179.99999897142865,2863350.0072,245,
Infeasible,179.99999914285712,2892930.006,246,
Infeasible,179.9999990571429,2900580.0066,246,
Infeasible,179.99999802857147,2963820.0138,246,
Infeasible,179.99999862857143,2933730.0096,247,
Infeasible,179.99999919999996,2970620.0056,248,
Infeasible,179.999999,2925910.007,245,
Infeasible,180.00000182857127,3077379.9872000003,255,
Infeasible,180.0000016,2982349.9888,247,
Infeasible,179.99999820000014,2942400.0126,246,
Infeasible,180.00000091428575,3008359.9935999997,251,
Infeasible,179.9999984999999,3022980.0105,251,
Infeasible,180.00000002857143,2909079.9998,245,
Infeasible,180.00000062857143,2842779.9956,244,
Infeasible,179.99999949999997,2999180.0035,250,
Infeasible,179.99999932857153,2932370.0047,245,
